Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,MSAuthor,GitHubAuthor
Create an on-site event in Dynamics 365 Marketing,https://docs.microsoft.com/en-us/learn/modules/create-event-marketing/,13,420,3656,35.11%,378,66,60,,103.4125,29.6877990430622,112,5,3,,,dynamics-365;dynamics-marketing,business-user;functional-consultant,intermediate,kschimke,KevSch
마인크래프트: 교육용 에디션 - 코딩교육,https://docs.microsoft.com/en-us/learn/modules/minecraft-coding-lessons/,13,58,474,5.26%,38,1,1,,2.0875,4.318965517241379,112,,,,,minecraft,k-12-educator;school-leader,beginner,abdewees,mec-sa
Set up assets in Asset Management for Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/setup-assets-asset-management/,17,147,1554,35.42%,97,17,18,,36.064166666666665,29.64178082191781,111,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant,intermediate,cstorega,cstorega
Build a chat bot with the Azure Bot Service,https://docs.microsoft.com/en-us/learn/modules/build-chat-bot-with-azure-bot-service/,8,58,90,0.00%,24,0,,,0.5855555555555556,1.2114942528735633,110,,,,,azure;vs;vs-code;azure-bot-service,developer;ai-engineer;student,beginner,jasdeb,jasallen
Configure accounts receivable in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-accounts-receivable-dyn365-finance/,13,695,5992,32.18%,522,84,74,,135.8213888888889,23.484966378482227,110,5,2,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant,intermediate,cstorega,cstorega
Get started with Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/get-started-project-operations/,13,1276,7594,15.47%,752,58,54,,220.51472222222222,20.80327568134172,110,5,5,,,dynamics-365;dynamics-project-operations;dynamics-finance-operations;dynamics-finance,business-user;functional-consultant,beginner,cstorega,cstorega
Introducción a la programación por bloques:  Code Builder y Microsoft MakeCode - Global Inclusive Education,https://docs.microsoft.com/en-us/learn/modules/intro-programacion-bloques-codebuilder-makecode-gie/,12,26,88,11.11%,18,1,1,,1.4136111111111112,6.524358974358974,110,,,,,office-teams;office-365,k-12-educator;school-leader,beginner,abdewees,mec-sa
Introducing Microsoft Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/intro-dynamics-365-business-central/,16,5108,47087,29.60%,3863,570,475,5,1290.13,30.415638506876228,110,4.684931506849315,73,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,beginner,kschimke,KevSch
Implement hybrid identity with Windows Server,https://docs.microsoft.com/en-us/learn/modules/implement-hybrid-identity-windows-server/,15,1738,15540,34.77%,1400,242,256,2,449.0083333333333,31.145086705202313,109,4.631578947368421,19,,,azure;azure-active-directory;azure-cloud-shell;azure-portal;azure-virtual-machines,administrator;solution-architect;technology-manager,intermediate,tonyj,wwlpublish
Apply AI Builder Text Recognition in the transportation industry,https://docs.microsoft.com/en-us/learn/modules/apply-ai-builder-text-recognition-transportation-industry/,7,88,432,36.36%,44,8,6,1,7.059166666666667,9.626136363636364,108,5,1,,,ai-builder;power-platform;power-automate,maker;business-user,beginner,robde,heyrob
Compare integrations in Finance and Operations apps with Dynamics AX 2012,https://docs.microsoft.com/en-us/learn/modules/compare-integration-ax-2012-finance-operations/,11,112,776,61.29%,62,19,18,,9.927222222222222,10.636309523809524,108,,,,,dynamics-finance-operations;dynamics-scm;dynamics-finance,solution-architect;functional-consultant;administrator,intermediate,cstorega,cstorega
Configure and manage vendor collaboration in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-manage-vendor-collaboration-dyn365-supply-chain-mgmt/,16,663,6070,43.40%,425,92,83,,138.88111111111112,25.17482376636455,108,4.5,6,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate,cstorega,cstorega
Get started with Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/get-started-supply-chain-management-dyn365-supply-chain-mgmt/,19,6206,75590,33.13%,4899,805,728,7,1757.433888888889,34.15809307850124,108,4.7631578947368425,76,,,dynamics-365;dynamics-scm;dynamics-finance-operations,business-user;functional-consultant,beginner,cstorega,cstorega
Prepare to teach the module: Design report layouts,https://docs.microsoft.com/en-us/learn/modules/prepare-to-teach-module-design-report-layouts/,7,2,2,NaN,0,0,,,0.008611111111111111,0.5166666666666667,108,,,,,power-bi;power-platform;azure-powerbi-embedded,data-analyst,intermediate,bgeoffro,wwlpublish
Deploy Dynamics 365 Commerce environments,https://docs.microsoft.com/en-us/learn/modules/deploy-commerce-environments/,11,182,1326,48.15%,108,26,26,,34.24333333333333,22.57802197802198,107,,,,,dynamics-365;dynamics-commerce,functional-consultant;solution-architect;developer;administrator,intermediate,cstorega,cstorega
Distributed computing on the cloud: MapReduce,https://docs.microsoft.com/en-us/learn/modules/cmu-analytics-engines-mapreduce/,9,341,1606,48.39%,186,45,44,,39.85055555555556,14.064901960784313,107,3.75,4,,,azure,developer;student,beginner,chnoring,softchris
Reaprendendo a Aprender - Aprendizagem Baseada em Projeto - Sessão 1,https://docs.microsoft.com/en-us/learn/modules/sessao-1-reaprendendo-a-aprender/,18,104,1630,43.90%,82,18,18,,8.613611111111112,9.938782051282052,107,5,10,,,office-teams,k-12-educator;school-leader,intermediate,abdewees,mec-sa
Explore the test framework and tools in Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/explore-test-framework-tools-finance-operations/,11,484,5172,61.03%,394,119,111,,135.2288888888889,33.80722222222222,106,5,2,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,developer,intermediate,cstorega,cstorega
Manage forms and pages in Dynamics 365 Marketing,https://docs.microsoft.com/en-us/learn/modules/manage-forms-pages-subscriptions/,11,602,4142,32.66%,496,81,76,,124.61972222222222,24.841140642303433,106,4.5,2,,,dynamics-365;dynamics-marketing,business-user;functional-consultant,intermediate,kschimke,KevSch
Create paginated reports  ,https://docs.microsoft.com/en-us/learn/modules/create-paginated-reports-power-bi/,8,7907,59640,57.80%,6849,1967,2055,3,1247.3180555555555,19.013994749322492,105,4.67515923566879,157,,,power-bi;power-platform,data-analyst,intermediate,robde,heyrob
Object detection on Edge devices with Live Video Analytics using YOLO model,https://docs.microsoft.com/en-us/learn/modules/object-detection-iot-edge-live-video-analytics/,13,402,2064,32.05%,157,25,22,,21.008055555555554,6.302416666666667,105,4.5,4,,,azure-iot-hub,ai-edge-engineer,intermediate,chnoring,leestott
Configure and manage host security,https://docs.microsoft.com/en-us/learn/modules/host-security/,14,2287,35639,61.62%,1980,607,767,5,734.8555555555556,38.778657285253594,104,4.333333333333333,18,,,azure;azure-defender;azure-disk-encryption;azure-virtual-machines,administrator;security-engineer,intermediate,serlingdavis,wwlpublish
Create a data-driven story with Power BI reports,https://docs.microsoft.com/en-us/learn/modules/data-driven-story-power-bi/,15,11767,130141,46.47%,9756,2250,2325,4,4068.7194444444444,41.823396722060416,104,4.729411764705882,170,,,power-bi;power-platform,data-analyst,intermediate,robde,heyrob
Get started with Lifecycle Services for Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/get-started-lifecycle-services-finance-operations/,14,2584,26725,35.51%,2214,391,388,6,846.7383333333333,39.53642023346303,104,4.857142857142857,28,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,functional-consultant;solution-architect;administrator,intermediate,cstorega,cstorega
Manage software delivery by using a release based workflow on GitHub,https://docs.microsoft.com/en-us/learn/modules/release-based-workflow-github/,5,1550,8096,79.35%,1295,511,536,5,101.17138888888888,7.873259835711197,104,4.666666666666667,24,,,github;azure,devops-engineer;administrator;developer;solution-architect,beginner,thpetche,tpetchel
Prepare to teach the module: Retrieve report data,https://docs.microsoft.com/en-us/learn/modules/prepare-to-teach-module-retrieve-report-data/,5,,,,,,,,,,104,,,,,power-bi;power-platform;azure-powerbi-embedded,data-analyst,intermediate,bgeoffro,wwlpublish
              Diseño del Aprendizaje en el Siglo XXI: Curso 3 - Habilidades de comunicación,https://docs.microsoft.com/en-us/learn/modules/21cld-curso-3-habilidades-de-comunicacion/,10,462,6828,65.75%,438,144,152,2,67.42222222222222,17.51226551226551,103,4.943396226415095,53,,,office-365,k-12-educator;school-leader,beginner,abdewees,mec-sa
              تصميم التعلم للقرن الحادي والعشرين:الدورة الثانية-التعاون,https://docs.microsoft.com/en-us/learn/modules/21st-century-learning-design-course-2-collaboration/,9,116,1506,69.23%,104,36,40,1,4.9447222222222225,5.115229885057471,103,5,4,,,office-365,k-12-educator;school-leader,beginner,abdewees,mec-sa
Authenticate and authorize multi-tenant apps using Azure Active Directory (Azure AD),https://docs.microsoft.com/en-us/learn/modules/cna-set-up-azure-ad-use-scale/,9,340,1346,19.42%,206,20,23,,22.53472222222222,7.953431372549019,103,5,3,,,azure;azure-active-directory,administrator;developer;solution-architect;student,intermediate,jasdeb,mpolicht
Becoming a solution architect for Dynamics 365 and Microsoft Power Platform,https://docs.microsoft.com/en-us/learn/modules/becoming-solution-architect/,7,2656,13682,28.88%,2294,329,275,3,522.0563888888889,23.676026706979087,103,4.769230769230769,13,,,dynamics-365;power-platform,solution-architect,advanced,dbeasley,DaveBeasley
Create products and product masters in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/create-products-product-masters-dyn365-supply-chain-mgmt/,12,1548,10934,23.94%,1093,130,107,,392.1816666666667,30.55961038961039,103,4.857142857142857,7,,,dynamics-365;dynamics-scm;dynamics-finance-operations,business-user;functional-consultant,intermediate,cstorega,cstorega
Manage transportation management in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-transportation-management-dyn365-supply-chain-mgmt/,12,712,4660,13.41%,494,33,35,,165.6288888888889,27.993615023474177,103,5,3,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate,cstorega,cstorega
Microsoft Yammer: Creación de redes sociales privadas…Comunicación responsable,https://docs.microsoft.com/en-us/learn/modules/microsoft-yammer-creacion-redes-sociales-privadas/,14,82,1522,75.68%,74,28,29,,5.791388888888889,8.47520325203252,103,5,6,,,office-365,k-12-educator,beginner,abdewees,mec-sa
تصميم التعلم للقرن الحادي والعشرين: الدورة السابعة- استخدام تكنولوجيا المعلومات والاتصالات في التعلّم,https://docs.microsoft.com/en-us/learn/modules/21st-century-learning-design-course-7/,9,118,1580,66.67%,102,34,41,3,4.535833333333334,4.61271186440678,103,4.857142857142857,7,,,office-365,k-12-educator;school-leader,beginner,abdewees,mec-sa
Create engaging messages with Adaptive Cards,https://docs.microsoft.com/en-us/learn/modules/adaptive-cards-create-engaging-messages/,8,450,1440,13.73%,204,14,14,,31.250555555555554,8.333481481481481,102,5,1,,,m365;office-adaptive-cards;office-outlook;office-teams,developer,intermediate,suzanz,andrewconnell-msft
Get started with the Windows Subsystem for Linux,https://docs.microsoft.com/en-us/learn/modules/get-started-with-windows-subsystem-for-linux/,8,11770,38632,1.76%,7433,65,45,,797.9036111111111,8.152966053587647,102,4.666666666666667,9,,,windows;vs-code,developer,beginner,mattwoj,mattwojo
"Manage emails, segments, and journeys in Dynamics 365 Marketing",https://docs.microsoft.com/en-us/learn/modules/manage-emails-journey/,14,731,5464,26.10%,591,77,67,,165.32777777777778,27.17716894977169,102,5,3,,,dynamics-365;dynamics-marketing,functional-consultant,intermediate,kschimke,KevSch
"Reaprendendo a Aprender - Gameficação, Aprendizagem Baseada em Jogos e Introdução ao Pensamento Computacional - Sessão 2",https://docs.microsoft.com/en-us/learn/modules/sessao-2-reaprendendo-a-aprender/,15,82,830,47.83%,46,11,11,,5.426944444444445,7.941869918699187,102,5,6,,,office-teams,k-12-educator;school-leader,intermediate,abdewees,mec-sa
Get started with project sales management in Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/get-started-project-sales-management/,9,281,1352,26.51%,167,22,21,,20.018333333333334,8.579285714285714,101,,,,,dynamics-365;dynamics-project-operations;dynamics-finance-operations;dynamics-finance;dynamics-sales,business-user;functional-consultant,intermediate,cstorega,cstorega
Administer Business Central online,https://docs.microsoft.com/en-us/learn/modules/admin-online-dynamics-365-business-central/,11,1719,12794,28.35%,1529,216,194,,421.07416666666666,29.48010501750292,100,4.636363636363637,11,,,dynamics-365;dynamics-business-central,administrator;functional-consultant,intermediate,kschimke,KevSch
Build a basic cloud-native service using PostgreSQL and Node.js,https://docs.microsoft.com/en-us/learn/modules/cloud-native-build-basic-service/,9,245,948,44.00%,101,22,22,,22.305555555555557,10.969945355191257,100,5,2,,,azure;azure-database-postgresql,administrator;developer;solution-architect;student,intermediate,jasdeb,mpolicht
Deploy Azure AD identity protection,https://docs.microsoft.com/en-us/learn/modules/azure-ad-identity-protection/,14,4344,60304,56.25%,3829,1067,1243,5,1406.7930555555556,39.09568473058515,100,4.7,60,,,azure;azure-active-directory,administrator;security-engineer,intermediate,serlingdavis,wwlpublish
Set up an IoT Edge Gateway,https://docs.microsoft.com/en-us/learn/modules/set-up-iot-edge-gateway/,10,,,,,,,,,,100,,,,,azure-iot;azure-iot-edge,developer,advanced,pdecarlo,PeterTurcan
Configure and manage SQL database security,https://docs.microsoft.com/en-us/learn/modules/sql-database-security/,14,1916,30418,64.22%,1619,517,679,2,492.8355555555556,31.061064425770308,99,4.56,25,,,azure;azure-sql-database;azure-sql-managed-instance,administrator;security-engineer,intermediate,serlingdavis,wwlpublish
